time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_yaw_rad,ex_m,ey_m,distance_error_m,yaw_error_rad,control_heading_rad,cmd_v_mps,cmd_omega_radps,controller,test_type
3.1363563537597656,-1.4570661783218384,-2.9155120849609375,0.6163685672012741,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002745590135625987,-0.001358655243628214,0.003063365675835186,0.34018448765168996,0.34018448765168996,0.0,0.13670138526116954,PID,rotation
3.1883440017700195,-1.4570661783218384,-2.9155120849609375,0.6163685672012741,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002745590135625987,-0.001358655243628214,0.003063365675835186,0.34018448765168996,0.34018448765168996,0.0,0.20411069259101397,PID,rotation
3.239966630935669,-1.4562674760818481,-2.9149463176727295,0.6419003152754935,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003757843879260891,-0.0012630791062115552,0.00396443683887721,0.3146527395774706,0.3146527395774706,0.0,0.0898747598648352,PID,rotation
3.2920398712158203,-1.4562674760818481,-2.9149463176727295,0.6419003152754935,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003757843879260891,-0.0012630791062115552,0.00396443683887721,0.3146527395774706,0.3146527395774706,0.0,0.18879164374648236,PID,rotation
3.3436806201934814,-1.4566622972488403,-2.9152414798736572,0.6976311673918433,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0033301746759726797,-0.0010792310862730132,0.003500686091335207,0.25892188746112077,0.25892188746112077,0.0,-0.06048747099892002,PID,rotation
3.395876884460449,-1.4566622972488403,-2.9152414798736572,0.6976311673918433,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0033301746759726797,-0.0010792310862730132,0.003500686091335207,0.25892188746112077,0.25892188746112077,0.0,0.15535313247667246,PID,rotation
3.447591781616211,-1.4564317464828491,-2.915048122406006,0.7316430031918623,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0036656767062503686,-0.000955207017532758,0.0037880874014587333,0.22491005166110178,0.22491005166110178,0.0,0.0034100996862779787,PID,rotation
3.4994025230407715,-1.4564317464828491,-2.915048122406006,0.7515652019842248,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003683977853068148,-0.0008819939564383532,0.0037880874014587333,0.20498785286873922,0.20498785286873922,0.0,0.04608897228578129,PID,rotation
3.551384687423706,-1.4564317464828491,-2.915048122406006,0.7515652019842248,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003683977853068148,-0.0008819939564383532,0.0037880874014587333,0.20498785286873922,0.20498785286873922,0.0,0.12299271172124353,PID,rotation
3.6030592918395996,-1.4562066793441772,-2.9148378372192383,0.7649624456549042,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0040034530726076505,-0.0008284014016461533,0.004088261902914361,0.1915906091980598,0.1915906091980598,0.0,0.0631020337124648,PID,rotation
3.6551060676574707,-1.4562066793441772,-2.9148378372192383,0.7649624456549042,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0040034530726076505,-0.0008284014016461533,0.004088261902914361,0.1915906091980598,0.1915906091980598,0.0,0.11495436551883588,PID,rotation
3.706782817840576,-1.4565989971160889,-2.9152143001556396,0.7696907773489954,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003463606179424799,-0.0008121338947008757,0.0035575453938174375,0.18686227750396867,0.18686227750396867,0.0,0.09381771848915545,PID,rotation
3.758483409881592,-1.4565989971160889,-2.9152143001556396,0.7851994357192664,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003475784259356072,-0.0007583224983371052,0.0035575453938174375,0.17135361913369762,0.17135361913369762,0.0,0.04281804855811522,PID,rotation
3.8107502460479736,-1.4565989971160889,-2.9152143001556396,0.7851994357192664,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003475784259356072,-0.0007583224983371052,0.0035575453938174375,0.17135361913369762,0.17135361913369762,0.0,0.10281217148021857,PID,rotation
3.862403392791748,-1.4568246603012085,-2.9154398441314697,0.7879726886636903,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003158823541914147,-0.0007495860646869448,0.0032465436139568335,0.16858036618927374,0.16858036618927374,0.0,0.090410237153932,PID,rotation
3.9140944480895996,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.07663250559010855,PID,rotation
3.966251850128174,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.09785688760100095,PID,rotation
4.018272876739502,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.09785688760100095,PID,rotation
4.069957494735718,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.09785688760100095,PID,rotation
